time,open,high,low,close,tick_volume,spread,real_volume,date
1642982400,1.42592,1.43725,1.42203,1.43093,122491.0,0,0.0,2022-01-24
1643068800,1.43116,1.43202,1.42249,1.42717,119041.0,0,0.0,2022-01-25
1643155200,1.42639,1.42759,1.41636,1.42391,122674.0,0,0.0,2022-01-26
1643241600,1.42349,1.42771,1.41179,1.42036,141286.0,0,0.0,2022-01-27
1643328000,1.41987,1.42637,1.4177,1.42299,123618.0,0,0.0,2022-01-28
1643587200,1.42126,1.42884,1.42046,1.42756,102860.0,0,0.0,2022-01-31
1643673600,1.42715,1.43281,1.42443,1.4299,98414.0,0,0.0,2022-02-01
1643760000,1.42953,1.43582,1.42882,1.43184,82881.0,0,0.0,2022-02-02
1643846400,1.43147,1.45116,1.43127,1.45038,117167.0,0,0.0,2022-02-03
1643932800,1.45027,1.46345,1.44901,1.46133,116327.0,0,0.0,2022-02-04
1644192000,1.46031,1.46135,1.44765,1.44922,96764.0,0,0.0,2022-02-07
1644278400,1.44914,1.45219,1.44514,1.45023,83880.0,0,0.0,2022-02-08
1644364800,1.44984,1.45255,1.44701,1.44762,67894.0,0,0.0,2022-02-09
1644451200,1.44717,1.45615,1.44593,1.45331,112358.0,0,0.0,2022-02-10
1644537600,1.45305,1.45379,1.44175,1.44485,122690.0,0,0.0,2022-02-11
1644796800,1.44308,1.44759,1.43727,1.43921,134909.0,0,0.0,2022-02-14
1644883200,1.43892,1.45024,1.43778,1.44437,98833.0,0,0.0,2022-02-15
1644969600,1.44452,1.44586,1.43873,1.44274,98957.0,0,0.0,2022-02-16
1645056000,1.44241,1.44622,1.44044,1.44362,116816.0,0,0.0,2022-02-17
1645142400,1.44325,1.44532,1.44033,1.44417,99272.0,0,0.0,2022-02-18
1645401600,1.44184,1.4498,1.44166,1.44202,77150.0,0,0.0,2022-02-21
1645488000,1.44204,1.44802,1.44043,1.44607,125783.0,0,0.0,2022-02-22
1645574400,1.44594,1.44689,1.43769,1.43976,90708.0,0,0.0,2022-02-23
1645660800,1.4397,1.44081,1.42873,1.4345,216496.0,0,0.0,2022-02-24
1645747200,1.43391,1.43765,1.43032,1.43147,132752.0,0,0.0,2022-02-25
1646006400,1.41913,1.43051,1.41868,1.42169,159255.0,0,0.0,2022-02-28
1646092800,1.42133,1.4226,1.40953,1.41738,130636.0,0,0.0,2022-03-01
1646179200,1.41719,1.41798,1.40314,1.40427,144542.0,0,0.0,2022-03-02
1646265600,1.40375,1.40542,1.39665,1.40319,116752.0,0,0.0,2022-03-03
1646352000,1.40299,1.40331,1.3895,1.39202,155843.0,0,0.0,2022-03-04
1646611200,1.38959,1.3948,1.37623,1.39135,193976.0,0,0.0,2022-03-07
1646697600,1.39114,1.41089,1.38961,1.40418,176851.0,0,0.0,2022-03-08
1646784000,1.40411,1.42273,1.40328,1.4187,134921.0,0,0.0,2022-03-09
