time,open,high,low,close,tick_volume,spread,real_volume,date
1297641600,0.98844,0.99247,0.98743,0.99164,59256.0,50,0.0,2011-02-14
1297728000,0.9916,0.99251,0.9835,0.9861,59095.0,50,0.0,2011-02-15
1297814400,0.98639,0.99034,0.98327,0.98719,60078.0,26,215000000.0,2011-02-16
1297900800,0.98718,0.99713,0.98606,0.99518,51160.0,23,339000000.0,2011-02-17
1297987200,0.99517,1.00142,0.99237,1.00068,53628.0,24,217500000.0,2011-02-18
1298246400,0.99907,0.99977,0.98952,0.99116,45991.0,31,4000000.0,2011-02-21
1298332800,0.99119,0.99144,0.98446,0.98879,81694.0,21,158000000.0,2011-02-22
1298419200,0.98882,0.99551,0.98855,0.99205,76169.0,23,144000000.0,2011-02-23
1298505600,0.99203,0.99487,0.98762,0.99236,79851.0,22,469000000.0,2011-02-24
1298592000,0.99234,0.99677,0.99122,0.99467,64099.0,27,58000000.0,2011-02-25
1298851200,0.99326,0.99591,0.98824,0.98883,68980.0,26,112000000.0,2011-02-28
1298937600,0.98885,0.99127,0.98521,0.98656,73014.0,26,224500000.0,2011-03-01
1299024000,0.98665,0.98955,0.98372,0.9882,70119.0,13,5308500000.0,2011-03-02
1299110400,0.9882,0.99154,0.98332,0.98435,63925.0,24,81000000.0,2011-03-03
1299196800,0.98435,0.98664,0.97925,0.98644,54702.0,15,147000000.0,2011-03-04
1299456000,0.98639,0.98801,0.98257,0.98416,61878.0,30,1000000.0,2011-03-07
1299542400,0.98417,0.98602,0.97851,0.98004,60902.0,21,150000000.0,2011-03-08
1299628800,0.98006,0.98094,0.97698,0.97863,65988.0,26,103500000.0,2011-03-09
1299715200,0.97861,0.97979,0.97214,0.9765,74024.0,26,340000000.0,2011-03-10
1299801600,0.97647,0.98726,0.97201,0.98623,74143.0,26,295000000.0,2011-03-11
1300060800,0.98317,0.98514,0.9778,0.98333,66516.0,34,2000000.0,2011-03-14
1300147200,0.98335,0.98346,0.97114,0.97465,100390.0,27,247000000.0,2011-03-15
1300233600,0.97466,0.97872,0.96286,0.97133,97504.0,18,125000000.0,2011-03-16
1300320000,0.97139,0.97541,0.96398,0.96433,91833.0,27,374000000.0,2011-03-17
1300406400,0.96434,0.98296,0.96385,0.98015,77662.0,24,427000000.0,2011-03-18
1300665600,0.98,0.98491,0.97919,0.98479,69330.0,29,68000000.0,2011-03-21
1300752000,0.9848,0.99168,0.98173,0.9894,71424.0,23,72000000.0,2011-03-22
1300838400,0.98937,0.99503,0.98865,0.993,79256.0,27,122000000.0,2011-03-23
1300924800,0.993,0.99871,0.99134,0.99613,78854.0,27,267000000.0,2011-03-24
1301011200,0.9961,1.00734,0.99437,1.00563,71239.0,27,451000000.0,2011-03-25
1301270400,1.00573,1.01161,1.00005,1.00172,64751.0,50,52000000.0,2011-03-28
1301356800,1.00173,1.00334,0.99697,1.00199,67578.0,27,62000000.0,2011-03-29
